date,open,high,low,close,volume
2/12/1993,5.909,5.9668,5.8367,5.8656,777744
2/16/1993,5.8368,5.8801,5.6345,5.779,1443213
2/17/1993,5.8079,5.8657,5.7501,5.8368,971044
2/18/1993,5.8946,5.9235,5.7501,5.8368,1007361
2/19/1993,5.8513,5.8657,5.779,5.8368,925780
2/22/1993,5.8367,5.9379,5.8367,5.9234,912133
2/23/1993,5.9523,5.9812,5.8656,5.909,816724
2/24/1993,5.909,6.0102,5.8946,5.9957,900197
2/25/1993,5.9812,6.2268,5.9668,6.2124,1277675
2/26/1993,6.2413,6.3424,6.169,6.2846,1465645
3/1/1993,6.328,6.4002,6.2991,6.328,1269023
3/2/1993,6.3135,6.3135,6.2124,6.2702,863294
3/3/1993,6.2846,6.4147,6.198,6.3858,1314339
3/4/1993,6.3858,6.3858,6.2991,6.3424,831862
3/5/1993,6.4002,6.458,6.328,6.3858,1288902
3/8/1993,6.4147,6.5014,6.3858,6.4869,1623104
3/9/1993,6.4869,6.5592,6.4725,6.5447,1175838
3/10/1993,6.5736,6.6025,6.3569,6.458,1751742
3/11/1993,6.458,6.458,6.328,6.3424,1093191
3/12/1993,6.2413,6.4436,6.198,6.4291,1173997
3/15/1993,6.4869,6.5014,6.3569,6.3569,583932
3/16/1993,6.3713,6.4002,6.3424,6.3713,553316
3/17/1993,6.3569,6.4291,6.2558,6.2991,663384
3/18/1993,6.3135,6.328,6.2702,6.3135,675033
3/19/1993,6.299,6.299,6.1979,6.2124,1079502
3/22/1993,6.1835,6.2125,6.0969,6.198,813781
3/23/1993,6.169,6.2702,6.1112,6.2702,801443
3/24/1993,6.169,6.2124,5.8801,5.909,1729101
3/25/1993,5.8657,5.8801,5.7935,5.8368,1356511
3/26/1993,5.8512,5.9668,5.8512,5.9379,1161041
3/29/1993,6.0101,6.0968,5.9668,5.9812,995118
3/30/1993,6.0101,6.0101,5.7645,5.779,1233385
3/31/1993,5.8079,5.9523,5.7934,5.8801,1254081
4/1/1993,5.9524,6.0246,5.9379,5.9957,927326
4/2/1993,6.0102,6.1402,5.9812,6.0824,1358538
4/5/1993,6.0824,6.1257,5.9668,6.0824,823112
4/6/1993,6.0823,6.0823,5.9812,6.0101,682092
4/7/1993,5.9235,6.0391,5.8801,6.0391,598054
4/8/1993,6.039,6.0534,5.8078,5.8078,583005
4/12/1993,5.8657,5.9957,5.8513,5.8946,676685
4/13/1993,5.8945,5.909,5.6922,5.7067,1118959
4/14/1993,5.6779,5.7356,5.6056,5.6634,1335611
4/15/1993,5.6634,5.6923,5.6056,5.6345,755796
4/16/1993,5.6634,5.6779,5.6056,5.6634,1020314
4/19/1993,5.8079,5.8512,5.649,5.6923,846034
4/20/1993,5.7645,5.8512,5.6345,5.8512,1426472
4/21/1993,5.779,5.8079,5.6779,5.6779,1055575
4/22/1993,5.6489,5.6634,5.5623,5.6056,1039994
4/23/1993,5.5623,5.5911,5.4756,5.5189,1042897
4/26/1993,5.5623,5.6923,5.5334,5.5912,967273
4/27/1993,5.5912,5.6345,5.5334,5.5912,712325
4/28/1993,5.6345,5.8656,5.62,5.7645,1560327
4/29/1993,5.7645,5.7934,5.5911,5.6489,760720
4/30/1993,5.649,5.7068,5.6201,5.6201,643944
5/3/1993,5.6779,5.7068,5.6056,5.6923,639350
5/4/1993,5.7357,5.7645,5.6923,5.6923,664061
5/5/1993,5.6634,5.7212,5.6489,5.7067,654286
5/6/1993,5.6676,5.6823,5.6092,5.6384,563253
5/7/1993,5.6238,5.6822,5.5799,5.6822,690320
5/10/1993,5.7114,5.7406,5.653,5.7114,836610
5/11/1993,5.7114,5.7114,5.653,5.7114,550585
5/12/1993,5.6384,5.6822,5.5946,5.6092,640993
5/13/1993,5.5507,5.5799,5.5068,5.5507,641082
5/14/1993,5.5508,5.6238,5.5362,5.5946,593275
5/17/1993,5.5945,5.6383,5.5507,5.5653,412951
5/18/1993,5.5799,5.726,5.5799,5.726,1301481
5/19/1993,5.7407,5.8575,5.653,5.7991,1475113
5/20/1993,5.7698,5.7844,5.6968,5.7552,690760
5/21/1993,5.6968,5.7552,5.6384,5.653,755549
5/24/1993,5.6822,5.8282,5.6676,5.8136,867847
5/25/1993,5.8283,5.9451,5.8283,5.8867,1437854
5/26/1993,5.9013,6.1643,5.9013,6.1643,1983317
5/27/1993,6.2227,6.3103,6.1788,6.2227,1963652
5/28/1993,6.2081,6.2081,6.0766,6.1643,1107829
6/1/1993,6.2227,6.2373,6.062,6.0766,952783
6/2/1993,6.0474,6.3103,6.0474,6.2957,1214020
6/3/1993,6.3103,6.3541,6.2519,6.2957,1282422
6/4/1993,6.3103,6.3541,6.2665,6.3103,918555
6/7/1993,6.3103,6.3103,6.1058,6.1058,826682
6/8/1993,6.1058,6.135,6.0328,6.1058,716233
6/9/1993,6.1934,6.2372,6.1496,6.1788,595614
6/10/1993,6.1642,6.1642,6.0181,6.135,735938
6/11/1993,6.1788,6.1934,6.1204,6.135,655313
6/14/1993,6.1058,6.135,6.062,6.0766,574349
6/15/1993,6.062,6.062,5.8137,5.8283,1479907
6/16/1993,5.7845,5.8867,5.7114,5.8867,1287458
6/17/1993,5.8575,5.8721,5.7699,5.7991,637032
6/18/1993,5.799,5.799,5.7114,5.7698,1014673
6/21/1993,5.8575,5.8575,5.726,5.7552,606860
6/22/1993,5.7406,5.7991,5.7406,5.7552,523057
6/23/1993,5.7552,5.7698,5.6676,5.6822,734129
6/24/1993,5.6822,5.7407,5.6822,5.6968,539586
6/25/1993,5.726,5.8136,5.726,5.8136,672911
6/28/1993,5.8283,5.9305,5.8137,5.8867,683773
6/29/1993,5.8866,5.9013,5.6968,5.7698,702981
6/30/1993,5.7844,5.8282,5.7406,5.7698,482230
7/1/1993,5.7991,5.8136,5.7406,5.7552,437739
7/2/1993,5.6676,5.6823,5.58,5.6384,1190312
7/6/1993,5.6092,5.6238,5.4777,5.4777,893524
7/7/1993,5.4777,5.4924,5.4193,5.4485,722940
7/8/1993,5.4777,5.5654,5.4193,5.4485,887125
7/9/1993,5.4631,5.4924,5.4193,5.4485,576259
7/12/1993,5.4777,5.6384,5.4631,5.6238,615371
7/13/1993,5.6238,5.6676,5.5215,5.5653,528241
7/14/1993,5.5507,5.5945,5.5069,5.5361,453336
7/15/1993,5.5361,5.5945,5.5068,5.5507,553760
7/16/1993,5.5507,5.5507,5.317,5.3316,1291464
7/19/1993,5.3316,5.3755,5.0687,5.0979,2191638
7/20/1993,5.0979,5.1125,4.8642,5.0103,2243376
7/21/1993,5.0395,5.1271,5.0249,5.0979,941537
7/22/1993,5.1125,5.2294,5.0248,5.0687,1257922
7/23/1993,5.0979,5.0979,4.908,4.9372,1219486
7/26/1993,4.8935,5.0249,4.8058,4.9519,1918002
7/27/1993,5.244,5.3608,5.2002,5.3316,3060860
7/28/1993,5.3755,5.4193,5.1272,5.1418,2061697
7/29/1993,5.1417,5.2001,5.0687,5.1271,1239385
7/30/1993,5.0979,5.2002,5.0979,5.2002,919244
8/2/1993,5.1855,5.2293,5.1271,5.1271,654235
8/3/1993,5.1417,5.1563,5.0395,5.0687,612484
8/4/1993,5.0687,5.1856,5.0541,5.1856,651408
8/5/1993,5.1856,5.259,5.1121,5.1415,607254
8/6/1993,5.1268,5.1415,5.068,5.0974,550999
8/9/1993,5.0974,5.1415,5.0386,5.068,660697
8/10/1993,5.068,5.0974,5.0386,5.0827,550065
8/11/1993,5.1121,5.1121,4.9358,4.9652,863084
8/12/1993,4.9945,4.9945,4.8477,4.9064,1024157
8/13/1993,4.9358,4.9358,4.877,4.8917,547800
8/16/1993,4.8917,4.9065,4.7742,4.8183,946725
8/17/1993,4.8183,5.0533,4.8183,5.0533,992743
8/18/1993,5.0975,5.1122,4.9799,5.024,961039
8/19/1993,5.068,5.0827,5.0239,5.0533,769166
8/20/1993,5.0533,5.0827,5.0092,5.068,833972
8/23/1993,5.068,5.259,5.0533,5.2149,1294395
8/24/1993,5.2297,5.2443,5.1268,5.1562,748766
8/25/1993,5.1709,5.1856,5.1121,5.1709,649638
8/26/1993,5.1856,5.259,5.1268,5.1709,911421
8/27/1993,5.1561,5.1855,5.1267,5.1855,479111
8/30/1993,5.1855,5.259,5.1855,5.2443,765875
8/31/1993,5.259,5.3912,5.259,5.3765,1211355
9/1/1993,5.3765,5.45,5.3618,5.3912,977944
9/2/1993,5.4059,5.4499,5.3765,5.4059,583205
9/3/1993,5.4353,5.45,5.3618,5.3765,505469
9/7/1993,5.4206,5.4353,5.3178,5.3472,651706
9/8/1993,5.3177,5.3324,5.1414,5.2149,1157457
9/9/1993,5.2002,5.2443,5.1855,5.2149,865782
9/10/1993,5.2443,5.2443,5.1121,5.1415,1064391
9/13/1993,5.1562,5.215,5.1121,5.1562,668274
9/14/1993,5.1562,5.1562,5.0974,5.1121,535756
9/15/1993,5.1121,5.1562,5.0827,5.1268,949628
9/16/1993,5.1121,5.1709,5.0974,5.1121,387705
9/17/1993,5.0827,5.0974,5.0239,5.0974,1569653
9/20/1993,5.0827,5.0974,4.9652,4.9652,653963
9/21/1993,4.9946,5.0093,4.9211,4.9505,912009
9/22/1993,4.9652,4.9945,4.8917,4.9211,840360
9/23/1993,4.9358,4.9799,4.9064,4.9211,945288
9/24/1993,4.9211,4.9358,4.877,4.9064,641764
9/27/1993,4.9064,4.9211,4.877,4.9064,788781
9/28/1993,4.9064,5.0092,4.8917,4.9064,1167241
9/29/1993,4.9064,4.9505,4.8477,4.8917,1079867
9/30/1993,4.8917,4.9505,4.8624,4.9358,720049
10/1/1993,4.9505,5.1562,4.9505,5.1562,1640864
10/4/1993,5.2002,5.259,5.1414,5.2002,1187205
10/5/1993,5.215,5.2297,5.0827,5.1415,769123
10/6/1993,5.1121,5.215,5.0827,5.1709,807623
10/7/1993,5.1709,5.1856,5.1268,5.1709,514273
10/8/1993,5.2149,5.2149,5.0974,5.2002,790208
10/11/1993,5.2002,5.2149,5.1561,5.1855,263009
10/12/1993,5.1856,5.215,5.1415,5.1415,657850
10/13/1993,5.1121,5.1562,5.068,5.068,543132
10/14/1993,5.0681,5.0828,4.9946,5.0093,825328
10/15/1993,5.0533,5.2737,5.0386,5.2296,1583955
10/18/1993,5.2297,5.3031,5.1562,5.1709,1016941
10/19/1993,5.1709,5.2443,5.0386,5.0974,959749
10/20/1993,5.0974,5.1268,5.0387,5.1268,640838
10/21/1993,5.1268,5.3178,5.1121,5.2884,1218485
10/22/1993,5.3324,5.3765,5.2149,5.2296,1337024
10/25/1993,5.1562,5.2884,5.1415,5.2737,1090201
10/26/1993,5.3765,5.4353,5.215,5.4353,2139850
10/27/1993,5.4499,5.4793,5.3765,5.4059,2156251
10/28/1993,5.3765,5.45,5.3618,5.3765,1309154
10/29/1993,5.4059,5.4793,5.3912,5.4059,939933
11/1/1993,5.4059,5.6409,5.3765,5.6115,1948647
11/2/1993,5.7585,6.0082,5.6997,5.9788,5019345
11/3/1993,5.9935,6.0082,5.8907,5.9641,2568850
11/4/1993,5.9345,5.9641,5.8312,5.8755,1493914
11/5/1993,5.8755,5.9198,5.8312,5.8903,1630450
11/8/1993,5.9346,5.9937,5.9051,5.9346,929425
11/9/1993,5.9641,5.9788,5.7869,5.8017,1244124
11/10/1993,5.846,5.9198,5.787,5.8903,1016289
11/11/1993,5.9346,6.1856,5.9199,6.1413,1820110
11/12/1993,6.1708,6.2003,6.0822,6.097,1579853
11/15/1993,6.097,6.097,6.0084,6.0232,718181
11/16/1993,6.038,6.2594,5.9936,6.2299,1674734
11/17/1993,6.3184,6.407,6.1265,6.1265,2164663
11/18/1993,6.1708,6.2742,6.1561,6.2299,1203276
11/19/1993,6.1708,6.2151,6.0822,6.1265,1152178
11/22/1993,6.1265,6.2004,6.097,6.1413,1282437
11/23/1993,6.1855,6.2889,6.1265,6.2741,1021471
11/24/1993,6.3774,6.5251,6.3479,6.5103,2067454
11/26/1993,6.5547,6.6137,6.5104,6.5842,598402
11/29/1993,6.6136,6.6284,6.4217,6.4217,1229354
11/30/1993,6.4365,6.5103,6.348,6.3627,976808
12/1/1993,6.466,6.466,6.2741,6.2741,1178654
12/2/1993,6.2889,6.3923,6.2889,6.348,921963
12/3/1993,6.3775,6.3775,6.2741,6.3184,869528
12/6/1993,6.2594,6.4218,6.2299,6.348,868053
12/7/1993,6.3923,6.4071,6.2889,6.348,766359
12/8/1993,6.3627,6.3922,6.3036,6.3627,494630
12/9/1993,6.3627,6.3923,6.2889,6.3332,699697
12/10/1993,6.3775,6.5546,6.3627,6.5251,1906077
12/13/1993,6.5989,6.8204,6.5398,6.7761,2411931
12/14/1993,6.7613,6.776,6.6136,6.6284,1203461
12/15/1993,6.6284,6.8056,6.5694,6.717,1129737
12/16/1993,6.7613,6.8056,6.7465,6.7908,1459082
12/17/1993,6.8204,7.0714,6.8204,7.0566,2849108
12/20/1993,6.9975,7.0123,6.8794,6.8942,1401125
12/21/1993,6.8794,6.9827,6.8646,6.9237,1122827
12/22/1993,6.9385,6.9975,6.9089,6.9975,756176
12/23/1993,6.9975,7.0123,6.9089,6.9237,653891
12/27/1993,6.9237,6.9975,6.8498,6.9827,697569
12/28/1993,6.9533,7.0123,6.8794,6.8942,631210
12/29/1993,6.9089,6.9384,6.8646,6.8646,534109
12/30/1993,6.8499,6.8942,6.7171,6.7318,821654
12/31/1993,6.6875,6.7761,6.6579,6.6727,948196
1/3/1994,6.717,6.8204,6.717,6.8056,707011
1/4/1994,6.8647,6.9828,6.8499,6.968,912576
1/5/1994,6.9679,7.0713,6.9089,7.027,1269928
1/6/1994,7.086,7.086,6.9089,6.9089,1175942
1/7/1994,6.9089,7.0122,6.8498,6.9532,720743
1/10/1994,6.9532,7.027,6.9089,6.9975,857325
1/11/1994,6.9827,7.0123,6.9089,6.9237,835387
1/12/1994,6.9384,6.9532,6.8646,6.8646,742731
1/13/1994,6.8794,6.968,6.8794,6.9385,891525
1/14/1994,6.9385,7.027,6.8942,6.9237,783701
1/17/1994,6.9089,6.9089,6.7465,6.7908,755087
1/18/1994,6.776,6.776,6.6579,6.7465,1114715
1/19/1994,6.7023,6.7318,6.5842,6.6137,968265
1/20/1994,6.5989,6.5989,6.5103,6.5251,1125887
1/21/1994,6.5103,6.5694,6.4661,6.5251,1569670
1/24/1994,6.5842,6.9385,6.5842,6.9237,2084911
1/25/1994,6.9532,7.0123,6.5398,6.8794,5017693
1/26/1994,6.9384,6.9384,6.6136,6.6579,2020807
1/27/1994,6.6874,6.7908,6.6727,6.7465,1094604
1/28/1994,6.8647,6.8647,6.7909,6.8204,762901
1/31/1994,6.8351,6.8351,6.6727,6.6727,1033928
2/1/1994,6.717,6.7761,6.6727,6.6727,918300
2/2/1994,6.6727,6.6727,6.5546,6.6579,1063967
2/3/1994,6.6433,6.7171,6.5842,6.5842,871562
2/4/1994,6.5841,6.5989,6.1689,6.1689,1766989
2/7/1994,6.2134,6.4804,6.1986,6.4359,2044421
2/8/1994,6.4952,6.4952,6.332,6.3617,997088
2/9/1994,6.3914,6.4359,6.3024,6.3024,982349
2/10/1994,6.332,6.3617,6.2579,6.2727,777101
2/11/1994,6.2282,6.332,6.1689,6.3172,985519
2/14/1994,6.332,6.4803,6.332,6.4062,930033
2/15/1994,6.4507,6.4803,6.4062,6.4655,857415
2/16/1994,6.5545,6.5545,6.4655,6.4803,742403
2/17/1994,6.5099,6.5248,6.2282,6.2579,1136762
2/18/1994,6.2431,6.2727,6.1838,6.2431,1329606
2/22/1994,6.2431,6.3913,6.2431,6.3617,633802
2/23/1994,6.3766,6.4359,6.3173,6.3469,593253
2/24/1994,6.3172,6.332,6.2431,6.2727,820433
2/25/1994,6.332,6.332,6.2431,6.2727,526985
2/28/1994,6.3024,6.3172,6.2431,6.2727,476853
3/1/1994,6.2727,6.3913,6.2282,6.3617,1010043
3/2/1994,6.258,6.3469,6.1838,6.2876,1351154
3/3/1994,6.2727,6.3321,6.2431,6.2431,802370
3/4/1994,6.3173,6.3173,6.2134,6.2431,854587
3/7/1994,6.2876,6.2876,6.1838,6.1986,885358
3/8/1994,6.1838,6.51,6.0948,6.4952,2305353
3/9/1994,6.5248,6.6138,6.4952,6.5693,1856444
3/10/1994,6.5842,6.6732,6.5397,6.6435,1502746
3/11/1994,6.6583,6.6731,6.5545,6.6286,838006
3/14/1994,6.6583,6.8659,6.6286,6.8214,1447390
3/15/1994,6.8511,6.9252,6.8066,6.8066,1217325
3/16/1994,6.8362,6.9104,6.7769,6.9104,934848
3/17/1994,6.9104,6.9104,6.8214,6.8659,940155
3/18/1994,6.8659,6.9104,6.7324,6.7769,1616247
3/21/1994,6.7473,6.9846,6.7325,6.9549,1340677
3/22/1994,6.8807,6.9549,6.8511,6.9104,917922
3/23/1994,6.7621,6.866,6.7176,6.7918,1321768
3/24/1994,6.7473,6.7769,6.6434,6.6879,1013020
3/25/1994,6.7028,6.7028,6.3617,6.4062,1480896
3/28/1994,6.4506,6.4803,6.2282,6.3617,1666032
3/29/1994,6.3617,6.4507,6.2283,6.2431,1570839
3/30/1994,6.2283,6.5248,6.2283,6.3469,2051221
3/31/1994,6.4062,6.4803,6.1689,6.4803,1717599
4/4/1994,6.2876,6.3469,6.1986,6.2876,1372448
4/5/1994,6.3468,6.421,6.2875,6.332,1161032
4/6/1994,6.3469,6.3524,6.2579,6.3024,957977
4/7/1994,6.3172,6.3172,6.1986,6.3024,880992
4/8/1994,6.2727,6.3024,6.2134,6.2282,649782
4/11/1994,6.2431,6.3321,6.1986,6.2876,646415
4/12/1994,6.3765,6.3913,6.2282,6.2727,937227
4/13/1994,6.2727,6.332,6.1541,6.2134,1735328
4/14/1994,6.2282,6.3913,6.2282,6.3913,1304427
4/15/1994,6.3914,6.4655,6.2431,6.2876,1309906
4/18/1994,6.2727,6.421,6.2579,6.332,1548639
4/19/1994,6.3468,6.3765,6.0947,6.332,1039375
4/20/1994,6.3172,6.3469,6.1392,6.1986,1095815
4/21/1994,6.5248,6.9548,6.4062,6.9252,4347159
4/22/1994,6.9252,7.0586,6.8807,6.9697,2809648
4/25/1994,6.94,7.029,6.9104,7.029,1520004
4/26/1994,6.9845,7.029,6.94,6.94,1100528
4/28/1994,6.8659,6.9104,6.7324,6.7769,1140386
4/29/1994,6.8066,6.8659,6.7473,6.8214,947356
5/2/1994,6.8214,6.9252,6.7473,6.8807,798396
5/3/1994,6.8955,6.9548,6.8659,6.9252,683287
5/4/1994,6.9104,6.9104,6.8214,6.8511,744693
5/5/1994,6.8362,6.8511,6.7766,6.8064,519010
5/6/1994,6.7319,6.8064,6.7021,6.7319,986718
5/9/1994,6.7319,6.8958,6.7319,6.7915,937219
5/10/1994,6.8659,6.9404,6.8362,6.9106,989856
5/11/1994,6.9106,6.9404,6.7915,6.8213,771061
5/12/1994,6.866,6.8809,6.7915,6.8213,459934
5/13/1994,6.8511,6.8958,6.8213,6.8511,548624
5/16/1994,6.866,6.9851,6.8362,6.9702,796683
5/17/1994,6.9851,7.3277,6.9851,7.2979,2690468
5/18/1994,7.3425,7.3724,7.2085,7.2383,2390201
5/19/1994,7.2532,7.4021,7.2085,7.3128,1880370
5/20/1994,7.3128,7.4319,7.2681,7.4021,1864507
5/23/1994,7.4022,7.4469,7.3128,7.3575,1033986
5/24/1994,7.3873,7.5511,7.3724,7.5213,1396261
5/25/1994,7.5064,7.6404,7.4468,7.5808,1833746
5/26/1994,7.5362,7.6405,7.4469,7.6256,1144110
5/27/1994,7.6106,7.6404,7.5808,7.5808,678781
5/31/1994,7.566,7.5957,7.4766,7.5064,749822
6/1/1994,7.5064,7.5809,7.4469,7.566,842301
6/2/1994,7.5511,7.566,7.3724,7.3873,1236534
6/3/1994,7.3574,7.3723,7.2383,7.2681,1187172
6/6/1994,7.2979,7.566,7.283,7.4617,1168630
6/7/1994,7.4766,7.5362,7.4617,7.4617,697479
6/8/1994,7.4915,7.5064,7.3276,7.3425,823300
6/9/1994,7.3277,7.4022,7.3277,7.3873,542242
6/10/1994,7.417,7.4915,7.417,7.4617,660489
6/13/1994,7.4319,7.6404,7.417,7.5957,1079040
6/14/1994,7.6106,7.7447,7.6106,7.7447,1385187
6/15/1994,7.6851,7.7148,7.5659,7.5957,891996
6/16/1994,7.5362,7.566,7.4915,7.4915,714178
6/17/1994,7.4617,7.5212,7.417,7.4319,1512551
6/20/1994,7.3723,7.417,7.3425,7.3425,777287
6/21/1994,7.3574,7.4021,7.1936,7.2681,1234980
6/22/1994,7.3128,7.4022,7.283,7.3873,661539
6/23/1994,7.3723,7.417,7.2532,7.2532,575440
6/24/1994,7.2383,7.2682,7.0894,7.1341,1129303
6/27/1994,7.0298,7.3426,6.9255,7.3277,1932265
6/28/1994,7.3277,7.3724,7.1489,7.283,865633
6/29/1994,7.2532,7.3277,7.1638,7.1936,1132182
6/30/1994,7.1936,7.2085,6.9851,7,1362700
7/1/1994,7.0298,7.0447,6.7617,6.7915,1903402
7/5/1994,6.7914,6.8957,6.7021,6.7021,1390860
7/6/1994,6.7319,6.7915,6.717,6.7915,966682
7/7/1994,6.8362,6.8362,6.7468,6.7617,856404
7/8/1994,6.7319,6.8958,6.7319,6.7468,1154270
7/11/1994,6.7767,6.8064,6.5979,6.6277,1345462
7/12/1994,6.6425,6.6872,6.5383,6.6574,1492412
7/13/1994,6.6723,6.7617,6.6574,6.7617,1236923
7/14/1994,6.851,6.9702,6.8213,6.9404,1496895
7/15/1994,6.8808,6.8957,6.7617,6.7766,1235476
7/18/1994,6.8213,6.8659,6.7468,6.7766,825346
7/19/1994,6.7618,6.7767,6.6277,6.6277,905915
7/20/1994,6.6425,6.7021,6.4936,6.6574,1589922
7/21/1994,7.0297,7.4617,6.9106,7.4319,4390193
7/22/1994,7.417,7.4469,7.283,7.3128,1851605
7/25/1994,7.3128,7.4319,7.3072,7.417,1167628
7/26/1994,7.4468,7.5212,7.4021,7.4319,1444155
7/27/1994,7.417,7.4468,7.3723,7.4468,718513
7/28/1994,7.4319,7.5064,7.417,7.417,629030
7/29/1994,7.4617,7.4766,7.3575,7.3724,844447
8/1/1994,7.3724,7.5213,7.3277,7.4915,883077
8/2/1994,7.5064,7.551,7.417,7.417,1038811
8/3/1994,7.4319,7.5212,7.417,7.5064,675094
8/4/1994,7.5363,7.5961,7.5064,7.5512,1024232
8/5/1994,7.5063,7.5512,7.4017,7.4615,800755
8/8/1994,7.5064,7.5812,7.4914,7.5662,839149
8/9/1994,7.5811,7.7157,7.5661,7.7157,1508015
8/10/1994,7.7157,7.7755,7.6708,7.6708,1355661
8/11/1994,7.656,7.7307,7.626,7.7307,1224093
8/12/1994,7.7456,7.7905,7.626,7.626,1001812
8/15/1994,7.626,7.7158,7.626,7.7008,539447
8/16/1994,7.7158,7.7457,7.626,7.7307,1018584
8/17/1994,7.7606,7.8503,7.7008,7.7606,1474091
8/18/1994,7.8204,7.9999,7.8204,7.9251,2100533
8/19/1994,7.94,8.2092,7.8952,8.1494,2334064
8/22/1994,8.0746,8.1793,8.0447,8.1045,1486805
8/23/1994,8.1195,8.1643,8.0896,8.0896,1457126
8/24/1994,8.0596,8.0596,7.9699,8.0596,1401007
8/25/1994,8.0148,8.3438,7.9999,8.2989,2639622
8/26/1994,8.2989,8.3887,8.269,8.3737,2074155
8/29/1994,8.3438,8.3737,8.2839,8.2989,1158373
8/30/1994,8.2989,8.3438,8.2391,8.2989,936698
8/31/1994,8.2839,8.3138,8.1942,8.1942,1237096
9/1/1994,7.9999,8.1643,7.9999,8.1195,1390664
9/2/1994,8.1344,8.1344,7.9849,8.0447,733092
9/6/1994,8.0298,8.0896,7.9699,8.0746,623779
9/7/1994,8.0746,8.1643,8.0596,8.0746,1016425
9/8/1994,8.0447,8.1494,8.0447,8.1195,682844
9/9/1994,7.9999,8.1344,7.9849,8.0447,1155770
9/12/1994,8.0747,8.1494,8.0747,8.1195,603564
9/13/1994,8.2241,8.3288,8.2092,8.2839,1453565
9/14/1994,8.269,8.3886,8.2541,8.3438,1269536
9/15/1994,8.3139,8.4036,8.3139,8.3438,1029593
9/16/1994,8.3438,8.5381,8.3139,8.4933,2577409
9/19/1994,8.4484,8.5232,8.4036,8.4185,925184
9/20/1994,8.3587,8.4335,8.3288,8.4036,1373990
9/21/1994,8.4932,8.5381,8.2988,8.3138,1820378
9/22/1994,8.3438,8.4036,8.2989,8.3288,1061321
9/23/1994,8.2989,8.3138,8.2391,8.269,881290
9/26/1994,8.254,8.269,8.1044,8.254,883288
9/27/1994,8.239,8.2988,8.2092,8.254,558412
9/28/1994,8.269,8.3587,8.1942,8.1942,650655
9/29/1994,8.1792,8.3586,8.1044,8.3138,1154259
9/30/1994,8.2839,8.3886,8.2391,8.3288,1020930
10/3/1994,8.2989,8.3139,8.2092,8.2391,583842
10/4/1994,8.269,8.3139,8.1643,8.1793,861124
10/5/1994,8.1494,8.269,8.0596,8.269,1347111
10/6/1994,8.254,8.3138,8.2092,8.2241,905514
10/7/1994,8.239,8.583,8.2241,8.5082,2250060
10/10/1994,8.5232,8.5979,8.4634,8.5531,903363
10/11/1994,8.5831,8.6578,8.5531,8.5681,1405226
10/12/1994,8.4933,8.7923,8.4933,8.7475,1615435
10/13/1994,8.8073,8.8671,8.6428,8.6428,1171980
10/14/1994,8.6727,8.7475,8.5979,8.7475,1021434
10/17/1994,8.7176,8.8223,8.7027,8.7625,768981
10/18/1994,8.7924,8.912,8.7774,8.912,1232952
10/19/1994,8.8522,9.0615,8.8223,9.0167,1969098
10/20/1994,9.0316,9.1064,8.8372,8.9718,2611098
10/21/1994,8.9269,9.0166,8.8671,8.9269,1687951
10/24/1994,8.9269,8.9269,8.7175,8.7325,1308919
10/25/1994,8.6877,8.8971,8.6877,8.8372,1416234
10/26/1994,8.8521,8.9119,8.8073,8.897,1221128
10/27/1994,8.9119,8.9269,8.8223,8.8671,625431
10/28/1994,8.8672,9.1363,8.8672,9.1064,1358029
10/31/1994,9.0466,9.0466,8.912,8.912,964179
11/1/1994,8.8971,9.0017,8.7924,8.8372,1251267
11/2/1994,8.8522,9.0017,8.8223,8.8821,1336154
11/3/1994,8.9119,8.9269,8.7475,8.7923,831487
11/4/1994,8.8073,8.8224,8.5373,8.5373,1628632
11/7/1994,8.5673,8.6723,8.4923,8.6273,1144498
11/8/1994,8.5973,8.8223,8.5672,8.7623,938635
11/9/1994,8.8524,8.9274,8.7924,8.8824,1314350
11/10/1994,8.8223,8.8374,8.5973,8.6423,1349199
11/11/1994,8.6423,8.7623,8.6123,8.6873,928042
11/14/1994,8.7323,8.7623,8.6723,8.7473,759548
11/15/1994,8.7473,8.8673,8.7023,8.7773,878519
11/16/1994,8.7623,8.7773,8.7173,8.7323,638964
11/17/1994,8.7923,8.8523,8.7323,8.7773,911765
11/18/1994,8.7624,8.8074,8.7324,8.7924,1568221
11/21/1994,8.7923,8.8974,8.7173,8.7473,838747
11/22/1994,8.7324,8.7474,8.3273,8.3723,1200850
11/23/1994,8.3122,8.4022,8.1621,8.4022,2354820
11/25/1994,8.4023,8.5073,8.4023,8.4923,550277
11/28/1994,8.5073,8.5973,8.4323,8.4773,1001769
11/29/1994,8.4773,8.5223,8.4323,8.4773,676233
11/30/1994,8.5373,8.5523,8.4773,8.4923,985144
12/1/1994,8.4772,8.4923,8.3122,8.3422,833422
12/2/1994,8.3122,8.5673,8.2672,8.5673,1001317
12/5/1994,8.5973,8.6873,8.5673,8.5673,1029341
12/6/1994,8.5523,8.6423,8.5523,8.5973,968670
12/7/1994,8.4923,8.5673,8.4773,8.5523,660712
12/8/1994,8.5373,8.5823,8.3723,8.4173,862758
12/9/1994,8.3573,8.5823,8.3422,8.5823,1241977
12/12/1994,8.5373,8.5673,8.3573,8.4773,1107687
12/13/1994,8.4923,8.5223,8.3573,8.3723,687585
12/14/1994,8.3423,8.4773,8.3272,8.4323,1026629
