date,open,high,low,close,volume
1996-12-30,19.0538,19.0845,18.8544,18.8544,535069
1996-12-31,18.8697,19.0692,18.5169,18.5936,904996
1997-01-02,18.8697,18.9464,18.4401,18.8083,2155419
1997-01-03,19.0231,19.5294,19.0078,19.5294,1659946
1997-01-06,19.56,20.051,19.4527,19.7902,2470508
1997-01-07,19.7441,20.097,19.56,20.051,1353230
1997-01-08,20.143,20.1584,19.5294,19.6214,1501684
1997-01-09,19.6061,19.8822,19.4373,19.8669,1620969
1997-01-10,19.6981,20.1276,19.6521,20.0049,2246667
1997-01-13,20.0049,20.4038,19.9742,20.1123,2009171
1997-01-14,20.2504,20.5726,20.189,20.4978,1513083
1997-01-15,20.4192,20.6646,20.051,20.2044,2273889
1997-01-16,20.2197,20.4652,20.0356,20.3118,1783904
1997-01-17,20.2657,20.3425,20.1124,20.2811,1138536
1997-01-20,20.2351,20.5726,20.189,20.4959,1374387
1997-01-21,20.4192,20.8794,20.4192,20.6186,1924755
1997-01-22,19.514,19.6367,19.0231,19.3913,6314114
1997-01-23,19.4986,19.6674,18.4861,18.6242,4339387
1997-01-24,18.6395,18.9003,18.2867,18.4708,4207720
1997-01-27,18.5782,18.6243,17.7958,17.8879,3043064
1997-01-28,18.3941,18.9311,18.2407,18.5015,4147294
1997-01-29,18.839,19.2378,18.7009,19.1918,2396042
1997-01-30,19.3607,19.422,19.1152,19.2993,2348758
1997-01-31,19.3453,19.3759,19.1612,19.2532,1484736
1997-02-03,19.3145,19.3145,18.9617,19.0077,1360672
1997-02-04,18.9924,18.9924,18.5015,18.8544,1738820
1997-02-05,18.8543,18.8543,17.8571,18.256,2834211
1997-02-06,18.3299,18.4221,17.8993,17.9608,2673728
1997-02-07,18.2684,18.4529,17.9454,18.2991,2548752
1997-02-10,18.2991,18.2991,17.4687,17.561,2774659
1997-02-11,17.6378,17.8685,17.361,17.8685,2771769
1997-02-12,17.7148,18.0377,17.5918,17.8378,2382504
1997-02-13,17.8531,18.2222,17.8531,18.0069,2039748
1997-02-14,18.007,18.1761,17.7148,17.8378,1762738
1997-02-18,17.8992,17.8992,17.6071,17.8685,1382102
1997-02-19,17.8685,17.9454,17.5917,17.6686,1730614
1997-02-20,17.6071,17.6533,17.2535,17.3765,1844216
1997-02-21,17.3149,17.3303,16.869,16.9305,3247057
1997-02-24,16.9305,17.7147,16.9151,17.6994,2204357
1997-02-25,17.7609,18.2068,17.7302,18.0223,2160970
1997-02-26,18.0837,18.1452,17.7147,18.0684,1889194
1997-02-27,18.0684,18.0684,17.5917,17.5917,912171
1997-02-28,17.6071,17.93,17.2996,17.684,1577900
1997-03-03,17.684,18.053,17.6686,17.8531,1700552
1997-03-04,17.9146,18.053,17.5302,17.8224,1576664
1997-03-05,17.9455,18.0223,17.7609,17.8993,1030043
1997-03-06,17.9147,18.3299,17.7917,18.0377,1902070
1997-03-07,18.1145,18.1607,17.7301,17.807,1367485
1997-03-10,17.8071,18.0838,17.761,17.9762,1051456
1997-03-11,18.007,18.4221,17.9608,17.9608,1727171
1997-03-12,17.9607,18.1145,17.7301,17.8224,1455141
1997-03-13,17.807,17.9915,17.4995,17.5763,1563589
1997-03-14,17.6686,17.7609,17.4841,17.6686,1032614
1997-03-17,17.561,17.6071,16.8998,17.1612,2622154
1997-03-18,17.2073,17.315,16.9613,17.1458,1871547
1997-03-19,17.0536,17.0689,16.7153,16.9613,2120311
1997-03-20,16.9766,17.1919,16.7921,16.8382,1917915
1997-03-21,16.8383,16.8691,16.2539,16.3001,3364835
1997-03-24,16.3153,16.8382,15.9924,16.8228,2318359
1997-03-25,16.8382,17.0227,16.5768,16.7152,1780541
1997-03-26,16.7922,17.3611,16.6691,17.2535,1809166
1997-03-27,17.2842,17.4226,16.746,16.8536,1651193
1997-03-31,16.8844,17.1612,16.5307,16.8844,1995544
1997-04-01,16.8536,16.9458,16.6844,16.8228,1507793
1997-04-02,16.8382,16.8997,16.3923,16.4538,1821052
1997-04-03,16.2386,16.2693,15.8541,16.1309,2771472
1997-04-04,15.6542,16.1308,15.6388,15.9002,3217769
1997-04-07,16.0848,16.4231,16.054,16.3001,1373049
1997-04-08,16.2693,16.8382,16.2693,16.8075,1393839
1997-04-09,16.9766,16.9766,16.3616,16.3769,1773647
1997-04-10,16.4538,16.5922,16.3462,16.3616,1278084
1997-04-11,16.2693,16.5768,16.1617,16.4077,2130190
1997-04-14,16.5461,16.8382,16.3923,16.7921,1355956
1997-04-15,17.0536,17.0997,16.5307,16.9613,2023802
1997-04-16,16.8997,17.0227,16.6998,16.9151,949796
1997-04-17,16.8998,17.192,16.8229,16.9459,1366615
1997-04-18,16.9766,17.238,16.9458,17.1919,1206070
1997-04-21,17.1765,17.3764,16.8075,16.8997,1213019
1997-04-22,16.8844,17.2381,16.5768,17.2227,1555565
1997-04-23,17.2227,17.684,17.0996,17.5148,2016176
1997-04-24,18.5144,19.314,18.5144,18.8988,5486356
1997-04-25,18.7296,18.8065,18.5297,18.5451,1546708
1997-04-28,18.4067,18.6681,18.3452,18.499,1284720
1997-04-29,18.745,19.56,18.6989,19.4831,2380538
1997-04-30,19.4217,19.8215,19.3448,19.7446,2356563
1997-05-01,19.7446,19.883,19.6062,19.8522,1540688
1997-05-02,19.8061,20.0368,19.6677,19.9445,1561072
1997-05-05,20.0367,20.4519,20.0059,20.4365,1597714
1997-05-06,20.4058,20.5903,20.252,20.3597,1697161
1997-05-07,20.2703,20.5786,19.9928,19.9928,1465582
1997-05-08,20.224,20.8714,20.1623,20.6402,2472628
1997-05-09,20.8097,20.8714,20.5477,20.6556,1515316
1997-05-12,20.7481,21.3955,20.7326,21.3955,1932316
1997-05-13,21.5497,21.8426,21.3801,21.411,2921521
1997-05-14,21.4881,21.5805,21.1952,21.4418,1779082
1997-05-15,21.4727,21.6576,21.3493,21.4418,1411718
1997-05-16,21.3338,21.4263,20.9176,20.9639,1818392
1997-05-19,20.9485,21.0102,20.5786,20.8098,1250532
1997-05-20,20.7789,21.6421,20.7635,21.4263,1616291
1997-05-21,21.5497,21.8733,21.5034,21.5959,1635743
1997-05-22,21.5959,21.7038,21.2722,21.2722,932544
1997-05-23,21.3801,21.5651,21.3493,21.3801,892093
1997-05-27,21.4572,22.1046,21.4572,22.1046,1670519
1997-05-28,22.3204,22.6595,21.8271,22.2279,4617520
1997-05-29,22.1971,22.1971,21.5805,21.6422,2979256
1997-05-30,20.964,21.7655,20.8407,21.3339,3480871
1997-06-02,21.6421,21.673,21.3646,21.488,1704880
1997-06-03,21.303,21.3647,20.7481,20.8098,2535375
1997-06-04,20.9639,21.118,20.1623,20.5631,2356484
1997-06-05,20.7173,20.9331,20.2548,20.4398,1892020
1997-06-06,20.594,21.2105,20.3781,21.118,2364326
1997-06-09,21.2105,21.6113,21.118,21.4263,1866479
1997-06-10,21.488,21.673,21.0872,21.2722,1966938
1997-06-11,21.2722,21.5497,21.2413,21.488,1614226
1997-06-12,21.2722,21.7964,21.0873,21.7347,1958222
1997-06-13,21.7654,22.1354,21.7346,21.9504,2198444
1997-06-16,21.8888,22.1971,21.858,22.0121,1377094
1997-06-17,22.1354,22.3821,21.9505,22.1663,2050889
1997-06-18,22.0429,22.0737,21.7654,21.9504,1498548
1997-06-19,21.9813,22.382,21.9813,22.1046,1563614
1997-06-20,22.1663,22.675,22.1354,22.1663,3519930
1997-06-23,22.1663,22.5363,21.6114,21.6422,2393796
1997-06-24,22.1354,22.7521,22.0738,22.6441,2751559
1997-06-25,22.6595,23.122,22.5362,22.6595,2475310
1997-06-26,22.6441,22.9215,22.2587,22.3512,2103974
1997-06-27,22.5054,22.6904,22.49,22.5054,1223135
1997-06-30,22.752,22.8137,22.2279,22.2587,1751112
1997-07-01,22.2587,22.7521,22.2279,22.6441,1354806
1997-07-02,22.5979,23.0911,22.5979,23.0449,1382203
1997-07-03,23.3994,23.461,23.2607,23.384,1638734
1997-07-07,23.4302,23.5535,23.1836,23.3069,1664120
1997-07-08,23.3069,23.6152,23.3069,23.6152,1325961
1997-07-09,23.6769,23.8464,23.5073,23.7231,2286677
1997-07-10,23.3532,23.7231,23.199,23.6152,1649776
1997-07-11,23.6306,24.016,23.5843,23.6152,1776496
1997-07-14,23.5844,23.7848,23.1836,23.4919,1663657
1997-07-15,23.3994,23.7386,23.0295,23.6769,1929842
1997-07-16,23.6152,24.1701,23.5227,24.0777,2778955
1997-07-17,24.1239,25.095,23.9543,24.5709,4069671
1997-07-18,24.6634,25.9583,24.6634,25.7733,5978472
